,Content ID,Reaction Type,Datetime,scores,content type,,,,
11695,4c598198-bd8b-4b86-8440-b8ecba62abe7,super love,1/12/2021 12:50,75,technology,,,,
11696,4c598198-bd8b-4b86-8440-b8ecba62abe7,like,6/30/2020 21:14,50,technology,,,,
11697,4c598198-bd8b-4b86-8440-b8ecba62abe7,interested,10/15/2020 21:30,30,technology,,,,
11698,4c598198-bd8b-4b86-8440-b8ecba62abe7,interested,2/20/2021 2:54,30,technology,,,,
11699,4c598198-bd8b-4b86-8440-b8ecba62abe7,cherish,12/2/2020 10:32,70,technology,,,,
11700,4c598198-bd8b-4b86-8440-b8ecba62abe7,scared,11/19/2020 0:11,15,technology,,,,
11701,4c598198-bd8b-4b86-8440-b8ecba62abe7,love,5/4/2021 4:06,65,technology,,,,
11702,4c598198-bd8b-4b86-8440-b8ecba62abe7,disgust,4/20/2021 10:08,0,technology,,,,
11703,4c598198-bd8b-4b86-8440-b8ecba62abe7,peeking,4/12/2021 0:11,35,technology,,,,
11704,4c598198-bd8b-4b86-8440-b8ecba62abe7,scared,4/29/2021 13:04,15,technology,,,,
11705,4c598198-bd8b-4b86-8440-b8ecba62abe7,indifferent,8/15/2020 11:18,20,technology,,,,
11706,4c598198-bd8b-4b86-8440-b8ecba62abe7,worried,7/18/2020 20:34,12,technology,,,,
11707,4c598198-bd8b-4b86-8440-b8ecba62abe7,hate,3/11/2021 2:33,5,technology,,,,
11708,4c598198-bd8b-4b86-8440-b8ecba62abe7,disgust,12/11/2020 15:41,0,technology,,,,
11709,4c598198-bd8b-4b86-8440-b8ecba62abe7,peeking,11/25/2020 22:24,35,technology,,,,
11710,4c598198-bd8b-4b86-8440-b8ecba62abe7,indifferent,7/27/2020 7:22,20,technology,,,,
11711,4c598198-bd8b-4b86-8440-b8ecba62abe7,adore,4/17/2021 19:59,72,technology,,,,
11712,4c598198-bd8b-4b86-8440-b8ecba62abe7,disgust,5/21/2021 22:01,0,technology,,,,
11713,4c598198-bd8b-4b86-8440-b8ecba62abe7,adore,10/6/2020 21:31,72,technology,,,,
11714,4c598198-bd8b-4b86-8440-b8ecba62abe7,like,9/30/2020 19:16,50,technology,,,,
11715,4c598198-bd8b-4b86-8440-b8ecba62abe7,disgust,9/3/2020 5:47,0,technology,,,,
11716,4c598198-bd8b-4b86-8440-b8ecba62abe7,hate,11/30/2020 22:10,5,technology,,,,
11717,4c598198-bd8b-4b86-8440-b8ecba62abe7,indifferent,1/24/2021 23:24,20,technology,,,,
11718,4c598198-bd8b-4b86-8440-b8ecba62abe7,worried,12/11/2020 14:13,12,technology,,,,
11719,4c598198-bd8b-4b86-8440-b8ecba62abe7,disgust,3/14/2021 21:41,0,technology,,,,
11720,4c598198-bd8b-4b86-8440-b8ecba62abe7,adore,7/13/2020 18:35,72,technology,,,,
11721,4c598198-bd8b-4b86-8440-b8ecba62abe7,hate,5/10/2021 12:38,5,technology,,,,
11722,4c598198-bd8b-4b86-8440-b8ecba62abe7,adore,10/19/2020 8:57,72,technology,,,,
11723,4c598198-bd8b-4b86-8440-b8ecba62abe7,love,4/15/2021 19:48,65,technology,,,,
11724,4c598198-bd8b-4b86-8440-b8ecba62abe7,heart,9/26/2020 5:57,60,technology,,,,
11725,4c598198-bd8b-4b86-8440-b8ecba62abe7,peeking,9/10/2020 11:47,35,technology,,,,
11726,4c598198-bd8b-4b86-8440-b8ecba62abe7,heart,9/14/2020 22:29,60,technology,,,,
11727,4c598198-bd8b-4b86-8440-b8ecba62abe7,worried,11/17/2020 4:52,12,technology,,,,
11728,4c598198-bd8b-4b86-8440-b8ecba62abe7,interested,8/30/2020 1:41,30,technology,,,,
11729,4c598198-bd8b-4b86-8440-b8ecba62abe7,love,1/7/2021 7:11,65,technology,,,,
11730,4c598198-bd8b-4b86-8440-b8ecba62abe7,super love,8/18/2020 0:28,75,technology,,,,
11731,4c598198-bd8b-4b86-8440-b8ecba62abe7,disgust,12/22/2020 0:09,0,technology,,,,
11732,4c598198-bd8b-4b86-8440-b8ecba62abe7,intrigued,4/14/2021 13:12,45,technology,,,,
11733,4c598198-bd8b-4b86-8440-b8ecba62abe7,intrigued,9/24/2020 5:39,45,technology,,,,
11734,4c598198-bd8b-4b86-8440-b8ecba62abe7,disgust,5/2/2021 17:47,0,technology,,,,
11735,4c598198-bd8b-4b86-8440-b8ecba62abe7,peeking,2/18/2021 16:25,35,technology,,,,
11736,4c598198-bd8b-4b86-8440-b8ecba62abe7,like,1/19/2021 18:06,50,technology,,,,
11737,4c598198-bd8b-4b86-8440-b8ecba62abe7,heart,9/1/2020 22:51,60,technology,,,,
11739,1157961e-120e-4b2d-8fb2-705433ed9918,heart,8/5/2020 6:08,60,veganism,,,,
11740,1157961e-120e-4b2d-8fb2-705433ed9918,cherish,3/29/2021 4:34,70,veganism,,,,
11741,1157961e-120e-4b2d-8fb2-705433ed9918,super love,1/27/2021 12:36,75,veganism,,,,
11742,1157961e-120e-4b2d-8fb2-705433ed9918,intrigued,5/16/2021 15:09,45,veganism,,,,
11743,1157961e-120e-4b2d-8fb2-705433ed9918,heart,11/7/2020 15:04,60,veganism,,,,
11744,1157961e-120e-4b2d-8fb2-705433ed9918,super love,1/25/2021 1:51,75,veganism,,,,
11745,1157961e-120e-4b2d-8fb2-705433ed9918,heart,4/16/2021 5:54,60,veganism,,,,
11746,1157961e-120e-4b2d-8fb2-705433ed9918,peeking,6/22/2020 7:33,35,veganism,,,,
11747,1157961e-120e-4b2d-8fb2-705433ed9918,cherish,5/25/2021 10:08,70,veganism,,,,
11748,1157961e-120e-4b2d-8fb2-705433ed9918,adore,10/17/2020 6:50,72,veganism,,,,
11750,e0c5ae74-b379-4d34-a7ae-824daea8d682,disgust,5/20/2021 21:47,0,Soccer,,,,
11751,e0c5ae74-b379-4d34-a7ae-824daea8d682,peeking,5/15/2021 12:00,35,Soccer,,,,
11752,e0c5ae74-b379-4d34-a7ae-824daea8d682,love,9/29/2020 18:05,65,Soccer,,,,
11753,e0c5ae74-b379-4d34-a7ae-824daea8d682,want,11/18/2020 9:59,70,Soccer,,,,
11754,e0c5ae74-b379-4d34-a7ae-824daea8d682,peeking,8/5/2020 10:37,35,Soccer,,,,
11755,e0c5ae74-b379-4d34-a7ae-824daea8d682,heart,11/25/2020 1:45,60,Soccer,,,,
11756,e0c5ae74-b379-4d34-a7ae-824daea8d682,love,7/5/2020 21:37,65,Soccer,,,,
11757,e0c5ae74-b379-4d34-a7ae-824daea8d682,dislike,5/21/2021 16:38,10,Soccer,,,,
11758,e0c5ae74-b379-4d34-a7ae-824daea8d682,intrigued,6/9/2021 13:28,45,Soccer,,,,
11759,e0c5ae74-b379-4d34-a7ae-824daea8d682,dislike,5/28/2021 3:14,10,Soccer,,,,
11760,e0c5ae74-b379-4d34-a7ae-824daea8d682,scared,12/4/2020 21:28,15,Soccer,,,,
11761,e0c5ae74-b379-4d34-a7ae-824daea8d682,intrigued,11/7/2020 17:54,45,Soccer,,,,
11762,e0c5ae74-b379-4d34-a7ae-824daea8d682,disgust,12/18/2020 20:37,0,Soccer,,,,
11763,e0c5ae74-b379-4d34-a7ae-824daea8d682,super love,8/7/2020 9:43,75,Soccer,,,,
11764,e0c5ae74-b379-4d34-a7ae-824daea8d682,like,3/1/2021 18:50,50,Soccer,,,,
11765,e0c5ae74-b379-4d34-a7ae-824daea8d682,adore,6/15/2021 19:54,72,Soccer,,,,
11766,e0c5ae74-b379-4d34-a7ae-824daea8d682,indifferent,3/8/2021 2:21,20,Soccer,,,,
11767,e0c5ae74-b379-4d34-a7ae-824daea8d682,love,11/21/2020 1:02,65,Soccer,,,,
11768,e0c5ae74-b379-4d34-a7ae-824daea8d682,hate,4/14/2021 1:38,5,Soccer,,,,
11769,e0c5ae74-b379-4d34-a7ae-824daea8d682,hate,6/25/2020 8:04,5,Soccer,,,,
11770,e0c5ae74-b379-4d34-a7ae-824daea8d682,disgust,7/28/2020 16:00,0,Soccer,,,,
11771,e0c5ae74-b379-4d34-a7ae-824daea8d682,peeking,5/24/2021 22:22,35,Soccer,,,,
11772,e0c5ae74-b379-4d34-a7ae-824daea8d682,like,12/14/2020 17:13,50,Soccer,,,,
11773,e0c5ae74-b379-4d34-a7ae-824daea8d682,love,12/15/2020 1:12,65,Soccer,,,,
11774,e0c5ae74-b379-4d34-a7ae-824daea8d682,super love,7/20/2020 20:13,75,Soccer,,,,
11776,1f0ed2b8-8531-416f-b694-a40a63f378a0,indifferent,6/24/2020 18:26,20,animals,,,,
11777,1f0ed2b8-8531-416f-b694-a40a63f378a0,scared,5/26/2021 5:05,15,animals,,,,
11778,1f0ed2b8-8531-416f-b694-a40a63f378a0,heart,12/4/2020 14:35,60,animals,,,,
11779,1f0ed2b8-8531-416f-b694-a40a63f378a0,love,12/26/2020 8:16,65,animals,,,,
11780,1f0ed2b8-8531-416f-b694-a40a63f378a0,super love,10/4/2020 5:43,75,animals,,,,
11781,1f0ed2b8-8531-416f-b694-a40a63f378a0,intrigued,9/17/2020 15:22,45,animals,,,,
11782,1f0ed2b8-8531-416f-b694-a40a63f378a0,peeking,10/26/2020 14:41,35,animals,,,,
11783,1f0ed2b8-8531-416f-b694-a40a63f378a0,love,10/18/2020 11:22,65,animals,,,,
11784,1f0ed2b8-8531-416f-b694-a40a63f378a0,heart,12/13/2020 21:51,60,animals,,,,
11785,1f0ed2b8-8531-416f-b694-a40a63f378a0,adore,8/16/2020 4:24,72,animals,,,,
11786,1f0ed2b8-8531-416f-b694-a40a63f378a0,hate,7/23/2020 3:50,5,animals,,,,
11787,1f0ed2b8-8531-416f-b694-a40a63f378a0,disgust,11/21/2020 16:42,0,animals,,,,
11788,1f0ed2b8-8531-416f-b694-a40a63f378a0,intrigued,6/4/2021 22:20,45,animals,,,,
11789,1f0ed2b8-8531-416f-b694-a40a63f378a0,cherish,9/22/2020 22:05,70,animals,,,,
11790,1f0ed2b8-8531-416f-b694-a40a63f378a0,dislike,4/22/2021 12:57,10,animals,,,,
11791,1f0ed2b8-8531-416f-b694-a40a63f378a0,hate,8/25/2020 19:07,5,animals,,,,
11792,1f0ed2b8-8531-416f-b694-a40a63f378a0,want,7/29/2020 9:57,70,animals,,,,
11793,1f0ed2b8-8531-416f-b694-a40a63f378a0,scared,5/30/2021 10:36,15,animals,,,,
11794,1f0ed2b8-8531-416f-b694-a40a63f378a0,like,1/15/2021 15:02,50,animals,,,,
11795,1f0ed2b8-8531-416f-b694-a40a63f378a0,love,12/9/2020 3:39,65,animals,,,,
11796,1f0ed2b8-8531-416f-b694-a40a63f378a0,want,12/25/2020 12:50,70,animals,,,,
11797,1f0ed2b8-8531-416f-b694-a40a63f378a0,scared,3/27/2021 2:21,15,animals,,,,
11798,1f0ed2b8-8531-416f-b694-a40a63f378a0,worried,3/12/2021 23:14,12,animals,,,,
11799,1f0ed2b8-8531-416f-b694-a40a63f378a0,cherish,3/26/2021 14:59,70,animals,,,,
11800,1f0ed2b8-8531-416f-b694-a40a63f378a0,scared,10/21/2020 23:41,15,animals,,,,
11801,1f0ed2b8-8531-416f-b694-a40a63f378a0,cherish,11/5/2020 10:04,70,animals,,,,
11802,1f0ed2b8-8531-416f-b694-a40a63f378a0,worried,9/26/2020 19:41,12,animals,,,,
11803,1f0ed2b8-8531-416f-b694-a40a63f378a0,love,3/1/2021 4:33,65,animals,,,,
11804,1f0ed2b8-8531-416f-b694-a40a63f378a0,cherish,2/28/2021 17:05,70,animals,,,,
11806,65304022-f925-48f0-9dfc-436578f22c77,disgust,2/21/2021 14:41,0,soccer,,,,
11807,65304022-f925-48f0-9dfc-436578f22c77,disgust,8/23/2020 12:20,0,soccer,,,,
11808,65304022-f925-48f0-9dfc-436578f22c77,love,9/26/2020 23:58,65,soccer,,,,
11809,65304022-f925-48f0-9dfc-436578f22c77,adore,3/4/2021 6:18,72,soccer,,,,
11810,65304022-f925-48f0-9dfc-436578f22c77,want,7/28/2020 13:07,70,soccer,,,,
11811,65304022-f925-48f0-9dfc-436578f22c77,worried,10/8/2020 5:31,12,soccer,,,,
11812,65304022-f925-48f0-9dfc-436578f22c77,like,5/3/2021 10:48,50,soccer,,,,
11813,65304022-f925-48f0-9dfc-436578f22c77,disgust,1/5/2021 21:46,0,soccer,,,,
11814,65304022-f925-48f0-9dfc-436578f22c77,scared,1/16/2021 16:14,15,soccer,,,,
11815,65304022-f925-48f0-9dfc-436578f22c77,worried,10/19/2020 0:10,12,soccer,,,,
11816,65304022-f925-48f0-9dfc-436578f22c77,cherish,3/15/2021 11:08,70,soccer,,,,
11817,65304022-f925-48f0-9dfc-436578f22c77,indifferent,8/20/2020 23:35,20,soccer,,,,
11818,65304022-f925-48f0-9dfc-436578f22c77,peeking,1/10/2021 23:37,35,soccer,,,,
11819,65304022-f925-48f0-9dfc-436578f22c77,heart,1/1/2021 0:41,60,soccer,,,,
11820,65304022-f925-48f0-9dfc-436578f22c77,want,10/26/2020 11:45,70,soccer,,,,
11821,65304022-f925-48f0-9dfc-436578f22c77,super love,7/15/2020 12:02,75,soccer,,,,
11822,65304022-f925-48f0-9dfc-436578f22c77,cherish,7/29/2020 8:44,70,soccer,,,,
11823,65304022-f925-48f0-9dfc-436578f22c77,cherish,11/21/2020 23:49,70,soccer,,,,
11824,65304022-f925-48f0-9dfc-436578f22c77,want,1/21/2021 8:46,70,soccer,,,,
11825,65304022-f925-48f0-9dfc-436578f22c77,disgust,12/10/2020 16:21,0,soccer,,,,
11826,65304022-f925-48f0-9dfc-436578f22c77,dislike,9/20/2020 22:43,10,soccer,,,,
11827,65304022-f925-48f0-9dfc-436578f22c77,adore,12/23/2020 14:29,72,soccer,,,,
11828,65304022-f925-48f0-9dfc-436578f22c77,interested,2/16/2021 21:39,30,soccer,,,,
11829,65304022-f925-48f0-9dfc-436578f22c77,heart,7/28/2020 8:01,60,soccer,,,,
11830,65304022-f925-48f0-9dfc-436578f22c77,super love,12/17/2020 11:44,75,soccer,,,,
11831,65304022-f925-48f0-9dfc-436578f22c77,cherish,8/12/2020 18:05,70,soccer,,,,
11832,65304022-f925-48f0-9dfc-436578f22c77,heart,10/30/2020 12:12,60,soccer,,,,
11833,65304022-f925-48f0-9dfc-436578f22c77,adore,2/26/2021 9:50,72,soccer,,,,
11834,65304022-f925-48f0-9dfc-436578f22c77,want,10/8/2020 9:51,70,soccer,,,,
11835,65304022-f925-48f0-9dfc-436578f22c77,disgust,5/26/2021 3:07,0,soccer,,,,
11836,65304022-f925-48f0-9dfc-436578f22c77,heart,7/24/2020 18:57,60,soccer,,,,
11837,65304022-f925-48f0-9dfc-436578f22c77,worried,11/29/2020 13:04,12,soccer,,,,
11838,65304022-f925-48f0-9dfc-436578f22c77,cherish,9/4/2020 5:18,70,soccer,,,,
11839,65304022-f925-48f0-9dfc-436578f22c77,interested,2/24/2021 15:40,30,soccer,,,,
11840,65304022-f925-48f0-9dfc-436578f22c77,hate,2/13/2021 14:03,5,soccer,,,,
11841,65304022-f925-48f0-9dfc-436578f22c77,cherish,11/17/2020 17:54,70,soccer,,,,
11842,65304022-f925-48f0-9dfc-436578f22c77,interested,5/3/2021 6:43,30,soccer,,,,
11843,65304022-f925-48f0-9dfc-436578f22c77,interested,7/11/2020 22:10,30,soccer,,,,
11844,65304022-f925-48f0-9dfc-436578f22c77,like,6/16/2021 19:25,50,soccer,,,,
11845,65304022-f925-48f0-9dfc-436578f22c77,indifferent,3/2/2021 13:28,20,soccer,,,,
11847,754eb96d-65d0-416b-aec4-4ba35836157d,super love,7/14/2020 19:44,75,tennis,,,,
11848,754eb96d-65d0-416b-aec4-4ba35836157d,intrigued,2/14/2021 14:49,45,tennis,,,,
11849,754eb96d-65d0-416b-aec4-4ba35836157d,worried,8/8/2020 20:10,12,tennis,,,,
11850,754eb96d-65d0-416b-aec4-4ba35836157d,want,5/15/2021 8:27,70,tennis,,,,
11851,754eb96d-65d0-416b-aec4-4ba35836157d,cherish,7/20/2020 22:16,70,tennis,,,,
11852,754eb96d-65d0-416b-aec4-4ba35836157d,adore,2/24/2021 6:10,72,tennis,,,,
11853,754eb96d-65d0-416b-aec4-4ba35836157d,want,8/25/2020 2:27,70,tennis,,,,
11854,754eb96d-65d0-416b-aec4-4ba35836157d,hate,9/2/2020 9:24,5,tennis,,,,
11855,754eb96d-65d0-416b-aec4-4ba35836157d,intrigued,12/7/2020 16:37,45,tennis,,,,
11856,754eb96d-65d0-416b-aec4-4ba35836157d,indifferent,2/22/2021 3:09,20,tennis,,,,
11857,754eb96d-65d0-416b-aec4-4ba35836157d,intrigued,7/22/2020 18:57,45,tennis,,,,
11858,754eb96d-65d0-416b-aec4-4ba35836157d,dislike,10/26/2020 17:27,10,tennis,,,,
11859,754eb96d-65d0-416b-aec4-4ba35836157d,intrigued,6/11/2021 11:47,45,tennis,,,,
11860,754eb96d-65d0-416b-aec4-4ba35836157d,peeking,5/20/2021 0:37,35,tennis,,,,
11862,c0ea9b69-639e-42fe-8aa5-67f46036a17c,heart,1/11/2021 14:19,60,animals,,,,
11863,c0ea9b69-639e-42fe-8aa5-67f46036a17c,intrigued,6/9/2021 0:21,45,animals,,,,
11864,c0ea9b69-639e-42fe-8aa5-67f46036a17c,love,4/20/2021 14:50,65,animals,,,,
11865,c0ea9b69-639e-42fe-8aa5-67f46036a17c,adore,8/21/2020 10:30,72,animals,,,,
11866,c0ea9b69-639e-42fe-8aa5-67f46036a17c,want,10/2/2020 1:22,70,animals,,,,
11868,476e3ce0-3291-4c77-b3a3-deabee114efc,like,9/24/2020 9:13,50,healthy eating,,,,
11869,476e3ce0-3291-4c77-b3a3-deabee114efc,super love,6/21/2020 19:22,75,healthy eating,,,,
11870,476e3ce0-3291-4c77-b3a3-deabee114efc,super love,12/9/2020 6:42,75,healthy eating,,,,
11871,476e3ce0-3291-4c77-b3a3-deabee114efc,love,8/15/2020 12:58,65,healthy eating,,,,
11872,476e3ce0-3291-4c77-b3a3-deabee114efc,worried,4/26/2021 10:34,12,healthy eating,,,,
11873,476e3ce0-3291-4c77-b3a3-deabee114efc,love,3/9/2021 13:50,65,healthy eating,,,,
11874,476e3ce0-3291-4c77-b3a3-deabee114efc,worried,8/29/2020 7:38,12,healthy eating,,,,
11875,476e3ce0-3291-4c77-b3a3-deabee114efc,peeking,7/30/2020 19:52,35,healthy eating,,,,
11876,476e3ce0-3291-4c77-b3a3-deabee114efc,dislike,12/10/2020 14:03,10,healthy eating,,,,
11877,476e3ce0-3291-4c77-b3a3-deabee114efc,want,10/15/2020 19:38,70,healthy eating,,,,
11878,476e3ce0-3291-4c77-b3a3-deabee114efc,adore,7/18/2020 5:53,72,healthy eating,,,,
11879,476e3ce0-3291-4c77-b3a3-deabee114efc,super love,9/23/2020 0:17,75,healthy eating,,,,
11880,476e3ce0-3291-4c77-b3a3-deabee114efc,adore,3/22/2021 4:23,72,healthy eating,,,,
11881,476e3ce0-3291-4c77-b3a3-deabee114efc,interested,3/23/2021 8:04,30,healthy eating,,,,
11882,476e3ce0-3291-4c77-b3a3-deabee114efc,indifferent,2/2/2021 16:29,20,healthy eating,,,,
11883,476e3ce0-3291-4c77-b3a3-deabee114efc,worried,2/26/2021 9:47,12,healthy eating,,,,
11884,476e3ce0-3291-4c77-b3a3-deabee114efc,peeking,12/15/2020 1:20,35,healthy eating,,,,
11885,476e3ce0-3291-4c77-b3a3-deabee114efc,adore,5/3/2021 4:01,72,healthy eating,,,,
11886,476e3ce0-3291-4c77-b3a3-deabee114efc,heart,5/24/2021 19:05,60,healthy eating,,,,
11887,476e3ce0-3291-4c77-b3a3-deabee114efc,scared,10/10/2020 11:33,15,healthy eating,,,,
11888,476e3ce0-3291-4c77-b3a3-deabee114efc,want,8/15/2020 16:25,70,healthy eating,,,,
11889,476e3ce0-3291-4c77-b3a3-deabee114efc,indifferent,11/23/2020 13:14,20,healthy eating,,,,
11890,476e3ce0-3291-4c77-b3a3-deabee114efc,indifferent,7/31/2020 17:44,20,healthy eating,,,,
11891,476e3ce0-3291-4c77-b3a3-deabee114efc,heart,5/2/2021 23:15,60,healthy eating,,,,
11892,476e3ce0-3291-4c77-b3a3-deabee114efc,disgust,11/1/2020 11:58,0,healthy eating,,,,
11893,476e3ce0-3291-4c77-b3a3-deabee114efc,intrigued,4/24/2021 17:16,45,healthy eating,,,,
11894,476e3ce0-3291-4c77-b3a3-deabee114efc,disgust,5/1/2021 16:43,0,healthy eating,,,,
11895,476e3ce0-3291-4c77-b3a3-deabee114efc,disgust,12/13/2020 12:23,0,healthy eating,,,,
11896,476e3ce0-3291-4c77-b3a3-deabee114efc,hate,6/30/2020 7:46,5,healthy eating,,,,
11897,476e3ce0-3291-4c77-b3a3-deabee114efc,cherish,3/28/2021 23:18,70,healthy eating,,,,
11899,83d08b29-6cdc-436c-89a6-20c3d60f7e73,indifferent,5/24/2021 9:36,20,soccer,,,,
11900,83d08b29-6cdc-436c-89a6-20c3d60f7e73,interested,6/8/2021 7:25,30,soccer,,,,
11901,83d08b29-6cdc-436c-89a6-20c3d60f7e73,like,10/19/2020 20:46,50,soccer,,,,
11902,83d08b29-6cdc-436c-89a6-20c3d60f7e73,want,11/6/2020 7:23,70,soccer,,,,
11903,83d08b29-6cdc-436c-89a6-20c3d60f7e73,dislike,5/28/2021 6:00,10,soccer,,,,
11904,83d08b29-6cdc-436c-89a6-20c3d60f7e73,disgust,5/24/2021 16:58,0,soccer,,,,
11905,83d08b29-6cdc-436c-89a6-20c3d60f7e73,want,6/11/2021 16:17,70,soccer,,,,
11906,83d08b29-6cdc-436c-89a6-20c3d60f7e73,super love,3/27/2021 1:14,75,soccer,,,,
11907,83d08b29-6cdc-436c-89a6-20c3d60f7e73,adore,3/14/2021 1:17,72,soccer,,,,
11908,83d08b29-6cdc-436c-89a6-20c3d60f7e73,interested,12/26/2020 20:55,30,soccer,,,,
11909,83d08b29-6cdc-436c-89a6-20c3d60f7e73,disgust,3/8/2021 11:59,0,soccer,,,,
11910,83d08b29-6cdc-436c-89a6-20c3d60f7e73,adore,3/22/2021 0:24,72,soccer,,,,
11911,83d08b29-6cdc-436c-89a6-20c3d60f7e73,worried,3/5/2021 0:23,12,soccer,,,,
11912,83d08b29-6cdc-436c-89a6-20c3d60f7e73,indifferent,11/3/2020 0:45,20,soccer,,,,
11913,83d08b29-6cdc-436c-89a6-20c3d60f7e73,disgust,3/30/2021 6:25,0,soccer,,,,
11914,83d08b29-6cdc-436c-89a6-20c3d60f7e73,heart,2/2/2021 1:48,60,soccer,,,,
11915,83d08b29-6cdc-436c-89a6-20c3d60f7e73,peeking,4/10/2021 0:24,35,soccer,,,,
11916,83d08b29-6cdc-436c-89a6-20c3d60f7e73,interested,6/14/2021 21:27,30,soccer,,,,
11917,83d08b29-6cdc-436c-89a6-20c3d60f7e73,indifferent,1/30/2021 2:18,20,soccer,,,,
11918,83d08b29-6cdc-436c-89a6-20c3d60f7e73,cherish,4/12/2021 15:08,70,soccer,,,,
11919,83d08b29-6cdc-436c-89a6-20c3d60f7e73,worried,8/7/2020 20:51,12,soccer,,,,
11920,83d08b29-6cdc-436c-89a6-20c3d60f7e73,peeking,12/26/2020 18:59,35,soccer,,,,
11921,83d08b29-6cdc-436c-89a6-20c3d60f7e73,worried,8/1/2020 5:15,12,soccer,,,,
11922,83d08b29-6cdc-436c-89a6-20c3d60f7e73,peeking,2/9/2021 6:16,35,soccer,,,,
11923,83d08b29-6cdc-436c-89a6-20c3d60f7e73,want,8/13/2020 2:29,70,soccer,,,,
11924,83d08b29-6cdc-436c-89a6-20c3d60f7e73,intrigued,9/16/2020 13:16,45,soccer,,,,
11925,83d08b29-6cdc-436c-89a6-20c3d60f7e73,super love,8/30/2020 11:41,75,soccer,,,,
11926,83d08b29-6cdc-436c-89a6-20c3d60f7e73,like,9/14/2020 6:32,50,soccer,,,,
11927,83d08b29-6cdc-436c-89a6-20c3d60f7e73,hate,7/6/2020 9:10,5,soccer,,,,
11928,83d08b29-6cdc-436c-89a6-20c3d60f7e73,super love,12/8/2020 21:46,75,soccer,,,,
11929,83d08b29-6cdc-436c-89a6-20c3d60f7e73,dislike,2/28/2021 11:34,10,soccer,,,,
11930,83d08b29-6cdc-436c-89a6-20c3d60f7e73,want,9/5/2020 2:46,70,soccer,,,,
11931,83d08b29-6cdc-436c-89a6-20c3d60f7e73,like,12/2/2020 0:46,50,soccer,,,,
11932,83d08b29-6cdc-436c-89a6-20c3d60f7e73,disgust,4/18/2021 23:07,0,soccer,,,,
11933,83d08b29-6cdc-436c-89a6-20c3d60f7e73,cherish,12/25/2020 21:06,70,soccer,,,,
11934,83d08b29-6cdc-436c-89a6-20c3d60f7e73,want,6/22/2020 16:32,70,soccer,,,,
11935,83d08b29-6cdc-436c-89a6-20c3d60f7e73,want,7/29/2020 21:19,70,soccer,,,,
11936,83d08b29-6cdc-436c-89a6-20c3d60f7e73,interested,12/4/2020 4:22,30,soccer,,,,
11937,83d08b29-6cdc-436c-89a6-20c3d60f7e73,love,5/11/2021 6:19,65,soccer,,,,
11938,83d08b29-6cdc-436c-89a6-20c3d60f7e73,indifferent,10/10/2020 21:02,20,soccer,,,,
11939,83d08b29-6cdc-436c-89a6-20c3d60f7e73,adore,2/21/2021 21:55,72,soccer,,,,
11940,83d08b29-6cdc-436c-89a6-20c3d60f7e73,hate,2/3/2021 18:09,5,soccer,,,,
11942,ae909545-786e-4089-9ef3-61c3c9fd3efd,super love,11/4/2020 3:53,75,education,,,,
11944,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,love,12/11/2020 10:41,65,tennis,,,,
11945,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,dislike,4/3/2021 22:29,10,tennis,,,,
11946,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,heart,12/4/2020 16:12,60,tennis,,,,
11947,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,hate,11/7/2020 2:47,5,tennis,,,,
11948,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,cherish,9/24/2020 13:47,70,tennis,,,,
11949,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,adore,11/8/2020 4:46,72,tennis,,,,
11950,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,cherish,1/29/2021 23:08,70,tennis,,,,
11951,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,peeking,2/13/2021 5:46,35,tennis,,,,
11952,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,love,11/14/2020 19:00,65,tennis,,,,
11953,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,scared,12/15/2020 7:14,15,tennis,,,,
11954,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,worried,9/2/2020 19:04,12,tennis,,,,
11955,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,heart,8/30/2020 3:27,60,tennis,,,,
11956,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,cherish,6/1/2021 12:56,70,tennis,,,,
11957,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,want,5/18/2021 16:48,70,tennis,,,,
11958,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,peeking,2/22/2021 22:13,35,tennis,,,,
11959,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,intrigued,2/8/2021 8:37,45,tennis,,,,
11960,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,dislike,9/26/2020 5:20,10,tennis,,,,
11961,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,super love,10/24/2020 18:31,75,tennis,,,,
11962,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,intrigued,2/21/2021 12:00,45,tennis,,,,
11963,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,heart,10/31/2020 20:27,60,tennis,,,,
